,url,region,province,locality,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
14741,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1700/10669200,Flanders,Flemish Brabant,Dilbeek,1700,HOUSE,HOUSE,599000.0,6.0,350.0,USA_HYPER_EQUIPPED,False,,,,True,260.0,0,3,,AS_NEW
14742,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/molenbeek-saint-jean/1080/10669199,Brussels,Brussels,Molenbeek-Saint-Jean,1080,HOUSE,MIXED_USE_BUILDING,599000.0,10.0,410.0,INSTALLED,False,,,,,,130,2,False,GOOD
14743,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/10669198,Flanders,Antwerp,Willebroek,2830,HOUSE,HOUSE,325000.0,3.0,180.0,INSTALLED,,,True,,,,245,2,,GOOD
14744,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/10669196,Flanders,Antwerp,Willebroek,2830,APARTMENT,APARTMENT,249000.0,2.0,74.0,HYPER_EQUIPPED,False,,True,12.0,,,UNKNOWN,,False,AS_NEW
14745,https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/10669194,Flanders,Antwerp,Herentals,2200,APARTMENT,APARTMENT,297000.0,3.0,130.0,USA_HYPER_EQUIPPED,False,,True,,,,UNKNOWN,3,False,AS_NEW
14746,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10669193,Wallonie,Liège,Liege,4000,APARTMENT,APARTMENT,155000.0,1.0,50.0,INSTALLED,False,,True,3.0,,,UNKNOWN,3,False,GOOD
14747,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mons/7000/10669192,Wallonie,Hainaut,Mons,7000,HOUSE,MIXED_USE_BUILDING,1500000.0,10.0,655.0,0,,,,,,,0,2,,GOOD
14748,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/qu%C3%A9vy%20qu%C3%A9vyle-grand/7040/10662355,Wallonie,Hainaut,Quévy Quévyle-Grand,7040,HOUSE,MIXED_USE_BUILDING,395000.0,15.0,1000.0,0,False,,True,,True,21500.0,21500,4,,TO_RENOVATE
14749,https://www.immoweb.be/en/classified/house/for-sale/kruibeke/9150/10669191,Flanders,East Flanders,Kruibeke,9150,HOUSE,HOUSE,299000.0,3.0,174.0,,,,True,,,,842,2,,
14750,https://www.immoweb.be/en/classified/house/for-sale/antwerpen%20deurne/2100/10669190,Flanders,Antwerp,Antwerpen Deurne,2100,HOUSE,HOUSE,347500.0,2.0,102.0,,False,,True,,True,35.0,118,2,,GOOD
14751,https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/10669189,Flanders,Antwerp,Kontich,2550,HOUSE,HOUSE,684000.0,3.0,249.0,0,False,,True,,,,933,3,False,AS_NEW
14752,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10669186,Brussels,Brussels,Forest,1190,HOUSE,HOUSE,1590000.0,6.0,350.0,HYPER_EQUIPPED,False,,True,,True,232.0,427,3,False,GOOD
14753,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10669185,Flanders,Antwerp,Mechelen,2800,HOUSE,HOUSE,299000.0,4.0,132.0,NOT_INSTALLED,False,,,,,,111,2,,TO_RENOVATE
14754,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10669184,Flanders,East Flanders,Geraardsbergen,9500,HOUSE,HOUSE,395000.0,5.0,202.0,HYPER_EQUIPPED,False,,True,,,,450,3,,AS_NEW
14755,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10669183,Flanders,East Flanders,Geraardsbergen,9500,HOUSE,HOUSE,205000.0,4.0,185.0,USA_INSTALLED,False,,True,16.0,,,280,2,False,GOOD
14756,https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/10669182,Flanders,East Flanders,Zottegem,9620,HOUSE,HOUSE,129000.0,2.0,,0,,,True,,,,110,2,,
14757,https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/10630651,Flanders,Antwerp,Antwerp,2000,APARTMENT,DUPLEX,324000.0,2.0,99.0,HYPER_EQUIPPED,,,,,,,,2,,
14758,https://www.immoweb.be/en/classified/house/for-sale/herdersem/9310/10669181,Flanders,East Flanders,Herdersem,9310,HOUSE,HOUSE,279000.0,3.0,217.0,INSTALLED,,,True,8.0,,,157,2,,TO_RENOVATE
14759,https://www.immoweb.be/en/classified/house/for-sale/herdersem/9310/10669180,Flanders,East Flanders,Herdersem,9310,HOUSE,HOUSE,375000.0,4.0,170.0,HYPER_EQUIPPED,,,True,,,,655,3,,
14760,https://www.immoweb.be/en/classified/house/for-sale/theux/4910/10446963,Wallonie,Liège,Theux,4910,HOUSE,HOUSE,175000.0,3.0,127.0,INSTALLED,False,,True,80.0,,,110,2,False,GOOD
14761,https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/10328046,Flanders,West Flanders,Ledegem,8880,HOUSE,HOUSE,175000.0,3.0,193.0,0,False,,,,,,267,2,False,GOOD
14762,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/seraing/4100/10644110,Wallonie,Liège,Seraing,4100,HOUSE,MIXED_USE_BUILDING,179000.0,2.0,217.0,INSTALLED,False,,,,,,87,2,False,GOOD
14763,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10547700,Wallonie,Liège,Seraing,4100,HOUSE,HOUSE,179000.0,3.0,86.0,INSTALLED,False,,True,11.0,,,43,2,False,GOOD
14764,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/10393769,Wallonie,Liège,Flemalle,4400,HOUSE,HOUSE,179000.0,2.0,81.0,INSTALLED,False,,,,True,190.0,480,2,False,GOOD
14765,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/10563128,Wallonie,Liège,Amay,4540,HOUSE,HOUSE,179000.0,2.0,96.0,INSTALLED,False,,True,6.0,True,121.0,156,3,False,GOOD
14766,https://www.immoweb.be/en/classified/house/for-sale/ensival/4800/10617245,Wallonie,Liège,Ensival,4800,HOUSE,HOUSE,179000.0,5.0,169.0,NOT_INSTALLED,False,,True,34.0,True,179.0,274,2,False,TO_BE_DONE_UP
14767,https://www.immoweb.be/en/classified/house/for-sale/floreffe/5150/10526501,Wallonie,Namur,Floreffe,5150,HOUSE,HOUSE,179000.0,3.0,142.0,,,,True,20.0,True,888.0,970,3,,TO_BE_DONE_UP
14768,https://www.immoweb.be/en/classified/house/for-sale/blaton/7321/10465093,Wallonie,Hainaut,Blaton,7321,HOUSE,HOUSE,179000.0,4.0,178.0,SEMI_EQUIPPED,,,True,28.0,,,1400,4,False,GOOD
14769,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10405178,Flanders,East Flanders,Aalst,9300,HOUSE,HOUSE,179000.0,2.0,100.0,INSTALLED,False,,True,23.0,True,23.0,72,2,False,GOOD
14770,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10654319,Wallonie,Liège,Seraing,4100,HOUSE,HOUSE,179900.0,4.0,135.0,SEMI_EQUIPPED,False,,True,40.0,,,112,2,False,GOOD
14771,https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/10373149,Wallonie,Liège,Saint-Nicolas,4420,HOUSE,HOUSE,180000.0,2.0,85.0,INSTALLED,False,,True,20.0,True,110.0,250,2,False,GOOD
14772,https://www.immoweb.be/en/classified/house/for-sale/ch%C3%82telineau/6200/10237210,Wallonie,Hainaut,CHÂTELINEAU,6200,HOUSE,HOUSE,180000.0,5.0,200.0,0,,-1.0,,,,,130,3,,TO_BE_DONE_UP
14773,https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/10401902,Wallonie,Liège,Liège,4000,HOUSE,HOUSE,185000.0,2.0,,,,-1.0,True,,True,30.0,0,2,,
14774,https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/10488118,Wallonie,Liège,Saint-Nicolas,4420,HOUSE,HOUSE,185000.0,3.0,135.0,USA_INSTALLED,False,,True,11.0,,,81,2,False,JUST_RENOVATED
14775,https://www.immoweb.be/en/classified/house/for-sale/tamines/5060/10652936,Wallonie,Namur,TAMINES,5060,HOUSE,HOUSE,185000.0,3.0,137.0,NOT_INSTALLED,,-1.0,True,25.0,True,185.0,310,2,,GOOD
14776,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%89nu/7012/10639411,Wallonie,Hainaut,FLÉNU,7012,HOUSE,HOUSE,185000.0,3.0,130.0,INSTALLED,,-1.0,True,,True,,0,2,,JUST_RENOVATED
14777,https://www.immoweb.be/en/classified/house/for-sale/tertre/7333/10345495,Wallonie,Hainaut,Tertre,7333,HOUSE,HOUSE,185000.0,3.0,189.0,NOT_INSTALLED,,-1.0,,,,,730,4,,TO_BE_DONE_UP
14778,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/10532478,Flanders,East Flanders,Oudenaarde,9700,HOUSE,HOUSE,185000.0,2.0,150.0,SEMI_EQUIPPED,,-1.0,,,,,0,,,TO_RENOVATE
14779,https://www.immoweb.be/en/classified/house/for-sale/orp-jauche/1350/10623104,Wallonie,Walloon Brabant,Orp-Jauche,1350,HOUSE,HOUSE,189000.0,3.0,285.0,,,,True,80.0,True,650.0,849,4,,TO_RENOVATE
14780,https://www.immoweb.be/en/classified/house/for-sale/hannut/4280/10585389,Wallonie,Liège,Hannut,4280,HOUSE,HOUSE,189000.0,4.0,220.0,INSTALLED,False,,True,13.0,True,590.0,843,2,False,TO_BE_DONE_UP
14781,https://www.immoweb.be/en/classified/house/for-sale/barvaux%20%28-sur-ourthe%29/6940/10501263,Wallonie,Luxembourg,Barvaux (-sur-ourthe),6940,HOUSE,HOUSE,189000.0,3.0,153.0,INSTALLED,False,,True,20.0,True,489.0,559,4,False,TO_BE_DONE_UP
14782,https://www.immoweb.be/en/classified/house/for-sale/dottignies/7711/10476287,Wallonie,Hainaut,Dottignies,7711,HOUSE,HOUSE,189000.0,2.0,150.0,SEMI_EQUIPPED,,-1.0,,,True,277.0,568,3,,TO_RENOVATE
14783,https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/10636826,Wallonie,Liège,Seraing,4102,HOUSE,HOUSE,190000.0,3.0,115.0,NOT_INSTALLED,False,,True,34.0,True,110.0,205,3,False,GOOD
14784,https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/10651424,Wallonie,Liège,Verviers,4800,HOUSE,HOUSE,190000.0,3.0,122.0,INSTALLED,False,,True,22.0,True,189.0,248,2,False,TO_BE_DONE_UP
14785,https://www.immoweb.be/en/classified/house/for-sale/lichtervelde/8810/10615823,Flanders,West Flanders,Lichtervelde,8810,HOUSE,HOUSE,190000.0,2.0,75.0,INSTALLED,False,,,,,,58,,False,JUST_RENOVATED
14786,https://www.immoweb.be/en/classified/house/for-sale/gingelom/3890/10490447,Flanders,Limburg,Gingelom,3890,HOUSE,HOUSE,195000.0,2.0,176.0,INSTALLED,False,,True,50.0,True,676.0,970,3,False,TO_RENOVATE
14787,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/10577676,Wallonie,Liège,Liege,4000,HOUSE,HOUSE,195000.0,5.0,138.0,NOT_INSTALLED,False,,True,24.0,True,233.0,303,2,False,TO_BE_DONE_UP
14788,https://www.immoweb.be/en/classified/house/for-sale/virton%20bleid/6760/10315213,Wallonie,Luxembourg,Virton Bleid,6760,HOUSE,HOUSE,195000.0,2.0,200.0,INSTALLED,False,,,,True,150.0,320,2,False,TO_RENOVATE
14789,https://www.immoweb.be/en/classified/house/for-sale/hargimont/6900/10598177,Wallonie,Luxembourg,Hargimont,6900,HOUSE,HOUSE,195000.0,2.0,127.0,SEMI_EQUIPPED,False,,True,57.0,True,327.0,446,3,False,GOOD
14790,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10668996,Brussels,Brussels,Evere,1140,APARTMENT,APARTMENT,385000.0,2.0,100.0,USA_HYPER_EQUIPPED,True,,True,5.0,,,UNKNOWN,2,,AS_NEW
14791,https://www.immoweb.be/en/classified/house/for-sale/zonhoven/3520/10613632,Flanders,Limburg,Zonhoven,3520,HOUSE,HOUSE,322000.0,3.0,220.0,,False,,True,12.0,True,1600.0,1720,4,,TO_BE_DONE_UP
14792,https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/10668994,Flanders,Antwerp,Deurne,2100,HOUSE,HOUSE,355000.0,4.0,161.0,0,False,,True,,True,185.0,319,2,,
14793,https://www.immoweb.be/en/classified/apartment/for-sale/lokeren/9160/10668993,Flanders,East Flanders,Lokeren,9160,APARTMENT,APARTMENT,279000.0,2.0,81.0,HYPER_EQUIPPED,False,,True,9.0,,,,2,False,AS_NEW
14794,https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/10668990,Wallonie,Hainaut,Charleroi,6000,HOUSE,APARTMENT_BLOCK,580000.0,6.0,250.0,USA_SEMI_EQUIPPED,False,,True,50.0,,,270,2,False,GOOD
14795,https://www.immoweb.be/en/classified/house/for-sale/manage/7170/10668989,Wallonie,Hainaut,Manage,7170,HOUSE,HOUSE,320000.0,3.0,196.0,INSTALLED,,,True,,,,2437,4,False,GOOD
14796,https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1853/10668986,Flanders,Flemish Brabant,Grimbergen,1853,APARTMENT,APARTMENT,279000.0,2.0,80.0,HYPER_EQUIPPED,False,,True,8.0,,,UNKNOWN,,False,GOOD
14797,https://www.immoweb.be/en/classified/house/for-sale/wadelincourt/7971/10668985,Wallonie,Hainaut,Wadelincourt,7971,HOUSE,HOUSE,179000.0,2.0,160.0,INSTALLED,False,,True,,True,680.0,770,3,,GOOD
14798,https://www.immoweb.be/en/classified/house/for-sale/peer/3990/10668972,Flanders,Limburg,Peer,3990,HOUSE,HOUSE,341850.0,2.0,132.0,HYPER_EQUIPPED,False,,True,32.0,,,268,3,,AS_NEW
14799,https://www.immoweb.be/en/classified/apartment/for-sale/peer/3990/10668970,Flanders,Limburg,Peer,3990,APARTMENT,APARTMENT,242335.0,1.0,74.0,HYPER_EQUIPPED,,,True,8.0,,,,,,AS_NEW
14800,https://www.immoweb.be/en/classified/apartment/for-sale/peer/3990/10668968,Flanders,Limburg,Peer,3990,APARTMENT,APARTMENT,351165.0,2.0,,HYPER_EQUIPPED,,,True,22.0,True,66.0,,UNKNOWN,,UNKNOWN
14801,https://www.immoweb.be/en/classified/apartment/for-sale/peer/3990/10668966,Flanders,Limburg,Peer,3990,APARTMENT,APARTMENT,343156.0,2.0,96.0,HYPER_EQUIPPED,,,True,14.0,True,111.0,,UNKNOWN,,UNKNOWN
14802,https://www.immoweb.be/en/classified/apartment/for-sale/peer/3990/10668965,Flanders,Limburg,Peer,3990,APARTMENT,APARTMENT,342231.0,2.0,103.0,HYPER_EQUIPPED,,,True,12.0,,,UNKNOWN,UNKNOWN,,UNKNOWN
14803,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist%20knokke/8300/10668964,Flanders,West Flanders,Knokke-Heist Knokke,8300,APARTMENT,APARTMENT,3795000.0,4.0,240.0,0,False,,,,,,,2,False,GOOD
14804,https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/10668963,Flanders,Antwerp,Herselt,2230,APARTMENT,APARTMENT,313140.0,2.0,101.0,HYPER_EQUIPPED,False,,True,20.0,,,,2,,AS_NEW
14805,https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/10668962,Flanders,Antwerp,Herselt,2230,APARTMENT,APARTMENT,234970.0,1.0,77.0,HYPER_EQUIPPED,,,True,19.0,,,,2,,AS_NEW
14806,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10668959,Flanders,Limburg,Hasselt,3500,APARTMENT,PENTHOUSE,862500.0,2.0,146.0,0,,,True,68.0,,,,UNKNOWN,,UNKNOWN
14807,https://www.immoweb.be/en/classified/apartment-block/for-sale/etterbeek/1040/10668958,Brussels,Brussels,Etterbeek,1040,HOUSE,APARTMENT_BLOCK,575000.0,4.0,145.0,HYPER_EQUIPPED,False,,,,,,50,3,False,GOOD
14808,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10668957,Flanders,Limburg,Hasselt,3500,APARTMENT,APARTMENT,864469.0,2.0,150.0,0,,,True,41.0,,,,3,,
14809,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10668955,Flanders,Limburg,Hasselt,3500,APARTMENT,APARTMENT,508250.0,2.0,108.0,0,,,True,21.0,,,,UNKNOWN,,UNKNOWN
14810,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10668954,Flanders,Limburg,Hasselt,3500,APARTMENT,APARTMENT,497750.0,2.0,108.0,0,,,True,23.0,,,,UNKNOWN,,UNKNOWN
14811,https://www.immoweb.be/en/classified/service-flat/for-sale/hasselt/3500/10668953,Flanders,Limburg,Hasselt,3500,APARTMENT,SERVICE_FLAT,347896.0,2.0,93.0,0,,,True,7.0,,,,UNKNOWN,,UNKNOWN
14812,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10668952,Flanders,Limburg,Hasselt,3500,APARTMENT,PENTHOUSE,1172941.0,3.0,180.0,0,,,True,55.0,,,,UNKNOWN,,UNKNOWN
14813,https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10668951,Flanders,East Flanders,Gavere,9890,HOUSE,HOUSE,370000.0,3.0,225.0,USA_SEMI_EQUIPPED,False,,True,76.0,True,230.0,633,3,,TO_BE_DONE_UP
14814,https://www.immoweb.be/en/classified/villa/for-sale/bilzen/3740/10668950,Flanders,Limburg,Bilzen,3740,HOUSE,VILLA,785000.0,4.0,,0,False,,True,,,,2263,4,,AS_NEW
14815,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10668949,Brussels,Brussels,Anderlecht,1070,APARTMENT,APARTMENT,239000.0,2.0,82.0,USA_HYPER_EQUIPPED,False,,,,,,UNKNOWN,2,False,AS_NEW
14816,https://www.immoweb.be/en/classified/house/for-sale/schilde/2970/10668947,Flanders,Antwerp,Schilde,2970,HOUSE,HOUSE,510000.0,3.0,176.0,0,False,,True,,,,277,2,False,AS_NEW
14817,https://www.immoweb.be/en/classified/country-cottage/for-sale/pepingen/1670/10668944,Flanders,Flemish Brabant,Pepingen,1670,HOUSE,COUNTRY_COTTAGE,795000.0,4.0,334.0,,,,True,,,,11172,4,False,
14818,https://www.immoweb.be/en/classified/house/for-sale/tournai%20gaurain-ramecroix/7530/10668942,Wallonie,Hainaut,Tournai Gaurain-Ramecroix,7530,HOUSE,HOUSE,205000.0,3.0,112.0,0,,,True,,,,237,2,,AS_NEW
14819,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10668941,Brussels,Brussels,Saint-Gilles,1060,APARTMENT,APARTMENT,599000.0,3.0,110.0,0,,,True,20.0,True,40.0,UNKNOWN,2,,AS_NEW
14820,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-gen%C3%A8se/1640/10529211,Flanders,Flemish Brabant,Rhode-Saint-Genèse,1640,HOUSE,HOUSE,385000.0,3.0,150.0,USA_HYPER_EQUIPPED,False,,True,15.0,True,300.0,450,3,,AS_NEW
14821,https://www.immoweb.be/en/classified/villa/for-sale/hotton/6990/10612219,Wallonie,Luxembourg,Hotton,6990,HOUSE,VILLA,385000.0,4.0,200.0,NOT_INSTALLED,,,,,True,4000.0,4200,4,False,TO_BE_DONE_UP
14822,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10614709,Flanders,East Flanders,Aalst,9300,HOUSE,HOUSE,385000.0,6.0,240.0,INSTALLED,False,,True,6.0,,,110,,False,GOOD
14823,https://www.immoweb.be/en/classified/town-house/for-sale/beersel/1650/10602986,Flanders,Flemish Brabant,Beersel,1650,HOUSE,TOWN_HOUSE,389000.0,3.0,165.0,0,,-1.0,,,,,0,,,GOOD
14824,https://www.immoweb.be/en/classified/house/for-sale/jauche/1350/10646655,Wallonie,Walloon Brabant,JAUCHE,1350,HOUSE,HOUSE,389999.0,4.0,148.0,USA_INSTALLED,,1.0,True,30.0,True,,404,3,,GOOD
14825,https://www.immoweb.be/en/classified/villa/for-sale/galmaarden/1570/10563806,Flanders,Flemish Brabant,Galmaarden,1570,HOUSE,VILLA,390000.0,3.0,216.0,HYPER_EQUIPPED,False,,True,,True,1100.0,1738,4,,GOOD
14826,https://www.immoweb.be/en/classified/house/for-sale/corbais/1435/9532120,Wallonie,Walloon Brabant,CORBAIS,1435,HOUSE,HOUSE,395000.0,4.0,163.0,INSTALLED,,-1.0,True,34.0,True,709.0,872,4,,GOOD
14827,https://www.immoweb.be/en/classified/mansion/for-sale/esneux/4130/10592279,Wallonie,Liège,Esneux,4130,HOUSE,MANSION,395000.0,6.0,257.0,SEMI_EQUIPPED,,1.0,True,30.0,,,554,3,False,TO_BE_DONE_UP
14828,https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/10655503,Flanders,East Flanders,Gavere,9890,HOUSE,HOUSE,395000.0,5.0,245.0,0,,,,,,,1553,4,,TO_BE_DONE_UP
14829,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10575106,Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,396000.0,3.0,200.0,0,,,True,60.0,True,1510.0,1510,2,,GOOD
14830,https://www.immoweb.be/en/classified/house/for-sale/aalst%20meldert/9310/10370221,Flanders,East Flanders,Aalst Meldert,9310,HOUSE,HOUSE,397000.0,4.0,162.0,INSTALLED,False,,True,70.0,True,2000.0,2649,4,False,GOOD
14831,https://www.immoweb.be/en/classified/mansion/for-sale/vilvoorde/1800/10453587,Flanders,Flemish Brabant,Vilvoorde,1800,HOUSE,MANSION,399000.0,3.0,240.0,SEMI_EQUIPPED,,-1.0,True,40.0,True,140.0,297,2,,GOOD
14832,https://www.immoweb.be/en/classified/house/for-sale/suarl%C3%A9e/5020/10510241,Wallonie,Namur,Suarlée,5020,HOUSE,HOUSE,399000.0,4.0,172.0,USA_INSTALLED,False,,True,32.0,True,888.0,969,4,False,GOOD
14833,https://www.immoweb.be/en/classified/house/for-sale/beauraing/5570/10585980,Wallonie,Namur,Beauraing,5570,HOUSE,HOUSE,399000.0,5.0,450.0,,False,,True,70.0,,,1507,4,,GOOD
14834,https://www.immoweb.be/en/classified/villa/for-sale/beaumont%20str%C3%A9e/6511/10566871,Wallonie,Hainaut,Beaumont Strée,6511,HOUSE,VILLA,399000.0,3.0,170.0,INSTALLED,,,True,42.0,True,636.0,799,4,,AS_NEW
14835,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10634873,Flanders,East Flanders,Gent,9000,HOUSE,HOUSE,399000.0,3.0,138.0,USA_HYPER_EQUIPPED,False,,True,10.0,True,,79,,False,JUST_RENOVATED
14836,https://www.immoweb.be/en/classified/house/for-sale/welle/9473/10632615,Flanders,East Flanders,Welle,9473,HOUSE,HOUSE,399000.0,4.0,216.0,INSTALLED,,,True,,True,,273,,False,AS_NEW
14837,https://www.immoweb.be/en/classified/house/for-sale/verlaine/4537/10511097,Wallonie,Liège,Verlaine,4537,HOUSE,HOUSE,409000.0,4.0,158.0,INSTALLED,False,,True,33.0,True,300.0,507,3,False,AS_NEW
14838,https://www.immoweb.be/en/classified/house/for-sale/schoten/2900/10520754,Flanders,Antwerp,Schoten,2900,HOUSE,HOUSE,410000.0,4.0,190.0,SEMI_EQUIPPED,,,True,40.0,True,80.0,308,3,False,GOOD
14839,https://www.immoweb.be/en/classified/house/for-sale/huy/4500/10506968,Wallonie,Liège,Huy,4500,HOUSE,HOUSE,415000.0,6.0,246.0,0,,,True,32.0,True,842.0,1002,4,,GOOD
14840,https://www.immoweb.be/en/classified/house/for-sale/courcelles%20souvret/6182/10412048,Wallonie,Hainaut,Courcelles Souvret,6182,HOUSE,HOUSE,415000.0,4.0,300.0,USA_INSTALLED,False,,True,90.0,True,50.0,610,4,False,GOOD
14841,https://www.immoweb.be/en/classified/town-house/for-sale/sint-pieters-leeuw/1600/10630992,Flanders,Flemish Brabant,Sint-Pieters-Leeuw,1600,HOUSE,TOWN_HOUSE,420000.0,3.0,184.0,INSTALLED,,,True,,True,150.0,308,2,False,AS_NEW
14842,https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/10651425,Wallonie,Liège,Verviers,4800,HOUSE,HOUSE,420000.0,4.0,151.0,INSTALLED,False,,True,13.0,True,1530.0,1703,4,False,GOOD
14843,https://www.immoweb.be/en/classified/house/for-sale/sombreffe/5140/10612681,Wallonie,Namur,Sombreffe,5140,HOUSE,HOUSE,420000.0,4.0,220.0,USA_HYPER_EQUIPPED,,-1.0,True,150.0,True,650.0,1000,4,,AS_NEW
14844,https://www.immoweb.be/en/classified/villa/for-sale/spiennes/7032/10509098,Wallonie,Hainaut,SPIENNES,7032,HOUSE,VILLA,420000.0,4.0,205.0,INSTALLED,,1.0,True,22.0,True,860.0,1042,4,False,AS_NEW
14845,https://www.immoweb.be/en/classified/house/for-sale/deux-acren/7864/10592436,Wallonie,Hainaut,Deux-Acren,7864,HOUSE,HOUSE,420000.0,3.0,220.0,INSTALLED,,-1.0,True,30.0,True,,1962,3,,
14846,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/10622438,Flanders,East Flanders,Lebbeke,9280,HOUSE,HOUSE,420000.0,3.0,191.0,HYPER_EQUIPPED,,,True,,,,516,3,,GOOD
14847,https://www.immoweb.be/en/classified/house/for-sale/hoepertingen/3840/10222775,Flanders,Limburg,Hoepertingen,3840,HOUSE,HOUSE,421000.0,4.0,190.0,INSTALLED,False,,,,,,732,4,False,AS_NEW
14848,https://www.immoweb.be/en/classified/villa/for-sale/genval/1332/10611664,Wallonie,Walloon Brabant,Genval,1332,HOUSE,VILLA,425000.0,4.0,160.0,INSTALLED,,1.0,,,True,,322,3,,AS_NEW
14849,https://www.immoweb.be/en/classified/house/for-sale/noorderwijk/2200/10652789,Flanders,Antwerp,NOORDERWIJK,2200,HOUSE,HOUSE,425000.0,3.0,196.0,INSTALLED,,-1.0,True,21.0,True,,282,3,,
14850,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/10668497,Flanders,Antwerp,Lier,2500,APARTMENT,APARTMENT,265000.0,1.0,67.0,INSTALLED,False,,True,9.0,,,,2,False,AS_NEW
14851,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10668475,Flanders,West Flanders,Brugge,8000,HOUSE,HOUSE,299000.0,2.0,89.0,0,,,,,,,38,UNKNOWN,False,UNKNOWN
14852,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/10668466,Wallonie,Hainaut,MOUSCRON,7700,HOUSE,HOUSE,229900.0,4.0,188.0,INSTALLED,False,,True,15.0,True,165.0,165,2,False,
14853,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/deinze/9800/10668465,Flanders,East Flanders,Deinze,9800,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,False,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
14854,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10668464,Flanders,West Flanders,Westende,8434,APARTMENT,APARTMENT,185000.0,1.0,53.0,INSTALLED,False,,,,,,,,False,AS_NEW
14855,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/deinze/9800/10668463,Flanders,East Flanders,Deinze,9800,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,False,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
14856,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/deinze/9800/10668462,Flanders,East Flanders,Deinze,9800,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
